0.01,0.522
0.02,0.55
0.03,0.547
0.04,0.541
0.05,0.534
0.06,0.527
0.07,0.522
0.08,0.516
0.09,0.512
0.1,0.508
0.11,0.504
0.12,0.5
0.13,0.497
0.14,0.494
0.15,0.491
0.16,0.489
0.17,0.487
0.18,0.484
0.19,0.482
0.2,0.481
0.21,0.479
0.22,0.477
0.23,0.476
0.24,0.474
0.25,0.473
0.26,0.472
0.27,0.471
0.28,0.469
0.29,0.469
0.3,0.468
0.31,0.467
0.32,0.466
0.33,0.465
0.34,0.465
0.35,0.463
0.36,0.463
0.37,0.463
0.38,0.463
0.39,0.464
0.4,0.464
0.41,0.464
0.42,0.464
0.43,0.464
0.44,0.465
0.45,0.465
0.46,0.465
0.47,0.466
0.48,0.466
0.49,0.467
0.5,0.467
0.51,0.468
0.52,0.468
0.53,0.469
0.54,0.47
0.55,0.47
0.56,0.471
0.57,0.472
0.58,0.473
0.59,0.474
0.6,0.475
0.61,0.476
0.62,0.477
0.63,0.478
0.64,0.48
0.65,0.481
0.66,0.483
0.67,0.484
0.68,0.486
0.69,0.488
0.7,0.49
0.71,0.489
0.72,0.488
0.73,0.487
0.74,0.486
0.75,0.485
0.76,0.484
0.77,0.483
0.78,0.483
0.79,0.482
0.8,0.481
0.81,0.487
0.82,0.493
0.83,0.499
0.84,0.505
0.85,0.511
0.86,0.517
0.87,0.523
0.88,0.529
0.89,0.535
0.9,0.541
0.91,0.544
0.92,0.555
0.93,0.579
0.94,0.611
0.95,0.642
0.96,0.673
0.97,0.704
0.98,0.736
0.99,0.767
1,0.798
1.01,0.83
1.02,0.861
1.03,0.892
1.04,0.923
1.05,0.955
1.06,0.936
1.07,0.922
1.08,0.91
1.09,0.899
1.1,0.891
1.11,0.883
1.12,0.876
1.13,0.869
1.14,0.863
1.15,0.858
1.16,0.852
1.17,0.847
1.18,0.841
1.19,0.836
1.2,0.832
1.21,0.827
1.22,0.822
1.23,0.818
1.24,0.814
1.25,0.81
1.26,0.806
1.27,0.802
1.28,0.799
1.29,0.795
1.3,0.792
1.31,0.788
1.32,0.785
1.33,0.782
1.34,0.778
1.35,0.775
1.36,0.772
1.37,0.769
1.38,0.766
1.39,0.763
1.4,0.76
1.41,0.758
1.42,0.755
1.43,0.752
1.44,0.749
1.45,0.747
1.46,0.744
1.47,0.742
1.48,0.739
1.49,0.737
1.5,0.734
