1.432320861816406250e+02,2.808089733123779297e+00
3.611809997558593750e+02,2.812941074371337891e+00
5.874127197265625000e+02,2.811664342880249023e+00
8.219285278320312500e+02,6.224791526794433594e+00
1.062448608398437500e+03,7.280478477478027344e+00
1.558460571289062500e+03,7.295898914337158203e+00
2.075926025390625000e+03,6.963542461395263672e+00
2.617142089843750000e+03,6.519056320190429688e+00
3.185400878906250000e+03,7.128981590270996094e+00
3.787054931640625000e+03,7.722857475280761719e+00
4.427529785156250000e+03,7.148304939270019531e+00
5.118468750000000000e+03,1.430022716522216797e+01
5.866180664062500000e+03,1.637257575988769531e+01
6.678560058593750000e+03,1.874495697021484375e+01
7.572217285156250000e+03,2.169801712036132812e+01
8.559203125000000000e+03,2.007086944580078125e+01
9.663075195312500000e+03,2.071074485778808594e+01
1.091884960937500000e+04,2.305482101440429688e+01
1.238620898437500000e+04,2.252760314941406250e+01
1.417810253906250000e+04,1.846277618408203125e+01
1.659591601562500000e+04,2.158589744567871094e+01
1.869625390625000000e+04,1.743309974670410156e+01
2.072473828125000000e+04,8.915420532226562500e+00
2.391942773437500000e+04,7.329779148101806641e+00
2.652745507812500000e+04,1.333414936065673828e+01
3.114421289062500000e+04,1.611027526855468750e+01
3.353665625000000000e+04,1.951065635681152344e+01
3.582649218750000000e+04,1.663287734985351562e+01
3.945258593750000000e+04,2.098487854003906250e+01
4.252187500000000000e+04,2.929795265197753906e+01
4.796209765625000000e+04,3.448093414306640625e+01
