1.432320861816406250e+02,-1.236951470375061035e+00
3.611809997558593750e+02,-1.234535813331604004e+00
5.874127197265625000e+02,-1.238180398941040039e+00
8.219285278320312500e+02,-2.065557956695556641e+00
1.062448608398437500e+03,-2.228004217147827148e+00
1.558460571289062500e+03,-2.193964481353759766e+00
2.075926025390625000e+03,-2.170714855194091797e+00
2.617142089843750000e+03,-2.284785032272338867e+00
3.185400878906250000e+03,-1.327525854110717773e+00
3.787054931640625000e+03,4.872799813747406006e-01
4.427529785156250000e+03,-2.393681526184082031e+00
5.118468750000000000e+03,-1.453883647918701172e+00
5.866180664062500000e+03,-1.412926316261291504e+00
6.678560058593750000e+03,-8.087909698486328125e+00
7.572217285156250000e+03,-1.790182495117187500e+01
8.559203125000000000e+03,-2.058821487426757812e+01
9.663075195312500000e+03,-1.499781417846679688e+01
1.091884960937500000e+04,-1.511174774169921875e+01
1.238620898437500000e+04,-1.809758567810058594e+01
1.417810253906250000e+04,-1.727135086059570312e+01
1.659591601562500000e+04,-7.275028228759765625e+00
1.869625390625000000e+04,-4.559054374694824219e+00
2.072473828125000000e+04,-2.847235918045043945e+00
2.391942773437500000e+04,3.623089313507080078e+00
2.652745507812500000e+04,-1.535133123397827148e+00
3.114421289062500000e+04,-6.286379337310791016e+00
3.353665625000000000e+04,-8.867716193199157715e-01
3.582649218750000000e+04,-5.930110454559326172e+00
3.945258593750000000e+04,-1.568011856079101562e+01
4.252187500000000000e+04,-1.893099212646484375e+01
4.796209765625000000e+04,-1.473861980438232422e+01
